AQI,Concentration,Date,Health,Location,count
,,9/2/09,Missing,Medford,
23.63365801,7.279166667,9/2/09,GOOD,Portland,
16.81547619,5.179166667,9/1/09,Good,Bend,
29.25865801,9.011666667,9/1/09,GOOD,La Grande,
14.28571429,4.4,9/1/09,Good,Medford,
18.18181818,5.6,9/1/09,GOOD,Portland,
20.03517316,6.170833333,8/31/09,Good,Bend,
29.48214286,9.0805,8/31/09,GOOD,La Grande,
27.47077922,8.461,8/31/09,Good,Medford,
20.77922078,6.4,8/31/09,GOOD,Portland,
11.26893939,3.470833333,8/30/09,Good,Bend,
24.78896104,7.635,8/30/09,GOOD,La Grande,
26.38528139,8.126666667,8/30/09,Good,Medford,
21.94264069,6.758333333,8/30/09,GOOD,Portland,
10.06493506,3.1,8/29/09,Good,Bend,
12.01298701,3.7,8/29/09,GOOD,La Grande,
14.93506494,4.6,8/29/09,Good,Medford,
12.98701299,4,8/29/09,GOOD,Portland,
27.15097403,8.3625,8/28/09,Good,Bend,
31.33387446,9.650833333,8/28/09,GOOD,La Grande,
28.46049784,8.765833333,8/28/09,Good,Medford,
19.72402597,6.075,8/28/09,GOOD,Portland,
15.51677489,4.779166667,8/27/09,Good,Bend,
31.73295455,9.77375,8/27/09,GOOD,La Grande,
29.45021645,9.070666667,8/27/09,Good,Medford,
24.45887446,7.533333333,8/27/09,GOOD,Portland,
14.89448052,4.5875,8/26/09,Good,Bend,
28.42857143,8.756,8/26/09,GOOD,La Grande,
21.42857143,6.6,8/26/09,Good,Medford,
23.37662338,7.2,8/26/09,GOOD,Portland,
18.1547619,5.591666667,8/25/09,Good,Bend,
29.25865801,9.011666667,8/25/09,GOOD,La Grande,
31.78084416,9.7885,8/25/09,Good,Medford,
20.71158009,6.379166667,8/25/09,GOOD,Portland,
16.5866742,5.108695652,8/24/09,Good,Bend,
31.5254329,9.709833333,8/24/09,GOOD,La Grande,
33.56872294,10.33916667,8/24/09,Good,Medford,
27.18417946,8.372727273,8/24/09,GOOD,Portland,
14.61038961,4.5,8/23/09,Good,Bend,
13.96103896,4.3,8/23/09,GOOD,La Grande,
14.93506494,4.6,8/23/09,Good,Medford,
21.42857143,6.6,8/23/09,GOOD,Portland,
8.955627706,2.758333333,8/22/09,Good,Bend,
23.79924242,7.330166667,8/22/09,GOOD,La Grande,
25.42748918,7.831666667,8/22/09,Good,Medford,
13.63636364,4.2,8/22/09,GOOD,Portland,
12.22943723,3.766666667,8/21/09,Good,Bend,
24.91666667,7.674333333,8/21/09,GOOD,La Grande,
28.14123377,8.6675,8/21/09,Good,Medford,
15.71146245,4.839130435,8/21/09,GOOD,Portland,
23.94480519,7.375,8/20/09,Good,Bend,
38.83658009,11.96166667,8/20/09,GOOD,La Grande,
23.05194805,7.1,8/20/09,Good,Medford,
20.12987013,6.2,8/20/09,GOOD,Portland,
28.23322511,8.695833333,8/19/09,Good,Bend,
35.70779221,10.998,8/19/09,GOOD,La Grande,
34.23917749,10.54566667,8/19/09,Good,Medford,
39.97564935,12.3125,8/19/09,GOOD,Portland,
20.90097403,6.4375,8/18/09,Good,Bend,
31.68506494,9.759,8/18/09,GOOD,La Grande,
31.46158009,9.690166667,8/18/09,Good,Medford,
27.80032468,8.5625,8/18/09,GOOD,Portland,
16.88311688,5.2,8/17/09,Good,Bend,
14.61038961,4.5,8/17/09,GOOD,La Grande,
22.72727273,7,8/17/09,Good,Medford,
24.67532468,7.6,8/17/09,GOOD,Portland,
10.22727273,3.15,8/16/09,Good,Bend,
25.17207792,7.753,8/16/09,GOOD,La Grande,
30.21645022,9.306666667,8/16/09,Good,Medford,
28.23322511,8.695833333,8/16/09,GOOD,Portland,
11.85064935,3.65,8/15/09,Good,Bend,
24.32602814,7.492416667,8/15/09,GOOD,La Grande,
32.65882035,10.05891667,8/15/09,Good,Medford,
16.89664502,5.204166667,8/15/09,GOOD,Portland,
14.58333333,4.491666667,8/14/09,Good,Bend,
26.06601732,8.028333333,8/14/09,GOOD,La Grande,
19.48051948,6,8/14/09,Good,Medford,
14.93506494,4.6,8/14/09,GOOD,Portland,
7.548701299,2.325,8/13/09,Good,Bend,
23.06493506,7.104,8/13/09,GOOD,La Grande,
23.60768398,7.271166667,8/13/09,Good,Medford,
14.58333333,4.491666667,8/13/09,GOOD,Portland,
20.61688312,6.35,8/12/09,Good,Bend,
25.0762987,7.7235,8/12/09,GOOD,La Grande,
21.56439394,6.641833333,8/12/09,Good,Medford,
9.415584416,2.9,8/12/09,GOOD,Portland,
45.45454545,14,8/11/09,Good,Bend,
17.85714286,5.5,8/11/09,GOOD,La Grande,
12.33766234,3.8,8/11/09,Good,Medford,
9.74025974,3,8/11/09,GOOD,Portland,
19.58874459,6.033333333,8/10/09,Good,Bend,
32.25974026,9.936,8/10/09,GOOD,La Grande,
28.68398268,8.834666667,8/10/09,Good,Medford,
10.34902597,3.1875,8/10/09,GOOD,Portland,
26.48809524,8.158333333,8/9/09,Good,Bend,
43.30627706,13.33833333,8/9/09,GOOD,La Grande,
40.7521645,12.55166667,8/9/09,Good,Medford,
30.91179654,9.520833333,8/9/09,GOOD,Portland,
38.59577922,11.8875,8/8/09,Good,Bend,
46.69047619,14.38066667,8/8/09,GOOD,La Grande,
45.45454545,14,8/8/09,Good,Medford,
45.45454545,14,8/8/09,GOOD,Portland,
22.97077922,7.075,8/7/09,Good,Bend,
32.57900433,10.03433333,8/7/09,GOOD,La Grande,
40.81601732,12.57133333,8/7/09,Good,Medford,
35.66017316,10.98333333,8/7/09,GOOD,Portland,
19.35876623,5.9625,8/6/09,Good,Bend,
36.47402597,11.234,8/6/09,GOOD,La Grande,
28.3008658,8.716666667,8/6/09,Good,Medford,
66.92294807,21.86666667,8/6/09,Mod,Portland,
28.8961039,8.9,8/5/09,Good,Bend,
44.80519481,13.8,8/5/09,GOOD,La Grande,
14.93506494,4.6,8/5/09,Good,Medford,
36.68831169,11.3,8/5/09,GOOD,Portland,
48.95833333,15.07916667,8/4/09,Good,Bend,
42.5719697,13.11216667,8/4/09,GOOD,La Grande,
29.12817617,8.971478261,8/4/09,Good,Medford,
36.5530303,11.25833333,8/4/09,GOOD,Portland,
24.20183983,7.454166667,8/3/09,Good,Bend,
42.66774892,13.14166667,8/3/09,GOOD,La Grande,
41.45454545,12.768,8/3/09,Good,Medford,
28.49025974,8.775,8/3/09,GOOD,Portland,
30.17676768,9.294444444,8/2/09,Good,Bend,
36.21861472,11.15533333,8/2/09,GOOD,La Grande,
25.97402597,8,8/2/09,Good,Medford,
24.02597403,7.4,8/2/09,GOOD,Portland,
,,8/1/09,MISSING,Bend,
39.98593074,12.31566667,8/1/09,GOOD,La Grande,
99.40535176,35.1585,8/1/09,Mod,Medford,
27.245671,8.391666667,8/1/09,GOOD,Portland,
41.01731602,12.63333333,7/31/09,Good,Bend,
39.31547619,12.10916667,7/31/09,GOOD,La Grande,
74.1998995,24.922,7/31/09,Mod,Medford,
31.66937229,9.754166667,7/31/09,GOOD,Portland,
28.24675325,8.7,7/30/09,Good,Bend,
29.54545455,9.1,7/30/09,GOOD,La Grande,
39.61038961,12.2,7/30/09,Good,Medford,
34.09090909,10.5,7/30/09,GOOD,Portland,
25.10822511,7.733333333,7/29/09,Good,Bend,
38.4215368,11.83383333,7/29/09,GOOD,La Grande,
43.72132035,13.46616667,7/29/09,Good,Medford,
47.4025974,14.6,7/29/09,GOOD,Portland,
19.24054207,5.926086957,7/28/09,Good,Bend,
32.004329,9.857333333,7/28/09,GOOD,La Grande,
35.51623377,10.939,7/28/09,Good,Medford,
45.29220779,13.95,7/28/09,GOOD,Portland,
,,7/27/09,MISSING,Bend,
29.38636364,9.051,7/27/09,GOOD,La Grande,
23.37662338,7.2,7/27/09,Good,Medford,
29.87012987,9.2,7/27/09,GOOD,Portland,
,,7/26/09,MISSING,Bend,
31.5254329,9.709833333,7/26/09,GOOD,La Grande,
33.85606061,10.42766667,7/26/09,Good,Medford,
17.85714286,5.5,7/26/09,GOOD,Portland,
,,7/25/09,MISSING,Bend,
21.42857143,6.6,7/25/09,GOOD,La Grande,
29.13095238,8.972333333,7/25/09,Good,Medford,
22.55140693,6.945833333,7/25/09,GOOD,Portland,
12.01298701,3.7,7/24/09,Good,Bend,
24.56547619,7.566166667,7/24/09,GOOD,La Grande,
14.93506494,4.6,7/24/09,Good,Medford,
11.68831169,3.6,7/24/09,GOOD,Portland,
13.39285714,4.125,7/23/09,Good,Bend,
25.93831169,7.989,7/23/09,GOOD,La Grande,
28.33279221,8.7265,7/23/09,Good,Medford,
9.753787879,3.004166667,7/23/09,GOOD,Portland,
19.20995671,5.916666667,7/22/09,Good,Bend,
35.89935065,11.057,7/22/09,GOOD,La Grande,
27.52907962,8.478956522,7/22/09,Good,Medford,
19.64285714,6.05,7/22/09,GOOD,Portland,
18.70941558,5.7625,7/21/09,Good,Bend,
31.17701863,9.602521739,7/21/09,GOOD,La Grande,
20.45454545,6.3,7/21/09,Good,Medford,
27.92207792,8.6,7/21/09,GOOD,Portland,
10.70075758,3.295833333,7/20/09,Good,Bend,
24.40584416,7.517,7/20/09,GOOD,La Grande,
26.86417749,8.274166667,7/20/09,Good,Medford,
14.90800866,4.591666667,7/20/09,GOOD,Portland,
12.74350649,3.925,7/19/09,Good,Bend,
21.75595238,6.700833333,7/19/09,GOOD,La Grande,
28.7478355,8.854333333,7/19/09,Good,Medford,
12.06709957,3.716666667,7/19/09,GOOD,Portland,
25.32467532,7.8,7/18/09,Good,Bend,
26.94805195,8.3,7/18/09,GOOD,La Grande,
25.97402597,8,7/18/09,Good,Medford,
7.142857143,2.2,7/18/09,GOOD,Portland,
28.24675325,8.7,7/17/09,Good,Bend,
29.80140693,9.178833333,7/17/09,GOOD,La Grande,
34.36688312,10.585,7/17/09,Good,Medford,
20.56277056,6.333333333,7/17/09,GOOD,Portland,
18.58766234,5.725,7/16/09,Good,Bend,
29.53003247,9.09525,7/16/09,GOOD,La Grande,
33.20156926,10.22608333,7/16/09,Good,Medford,
34.45793337,10.61304348,7/16/09,GOOD,Portland,
15.24621212,4.695833333,7/15/09,Good,Bend,
29.35443723,9.041166667,7/15/09,GOOD,La Grande,
20.12987013,6.2,7/15/09,Good,Medford,
27.5974026,8.5,7/15/09,GOOD,Portland,
14.35335498,4.420833333,7/14/09,Good,Bend,
29.16287879,8.982166667,7/14/09,GOOD,La Grande,
28.65205628,8.824833333,7/14/09,Good,Medford,
25.28409091,7.7875,7/14/09,GOOD,Portland,
14.56980519,4.4875,7/13/09,Good,Bend,
,,7/13/09,missing,La Grande,
26.64069264,8.205333333,7/13/09,Good,Medford,
15.19209957,4.679166667,7/13/09,GOOD,Portland,
14.28571429,4.4,7/12/09,Good,Bend,
,,7/12/09,missing,La Grande,
9.74025974,3,7/12/09,Good,Medford,
10.06493506,3.1,7/12/09,GOOD,Portland,
15.63852814,4.816666667,7/11/09,Good,Bend,
28.65205628,8.824833333,7/11/09,GOOD,La Grande,
32.10010823,9.886833333,7/11/09,Good,Medford,
27.245671,8.391666667,7/11/09,GOOD,Portland,
14.70508658,4.529166667,7/10/09,Good,Bend,
26.80032468,8.2545,7/10/09,GOOD,La Grande,
31.17424242,9.601666667,7/10/09,Good,Medford,
21.92911255,6.754166667,7/10/09,GOOD,Portland,
16.1525974,4.975,7/9/09,Good,Bend,
26.64069264,8.205333333,7/9/09,GOOD,La Grande,
15.58441558,4.8,7/9/09,Good,Medford,
17.85714286,5.5,7/9/09,GOOD,Portland,
10.78192641,3.320833333,7/8/09,Good,Bend,
23.44805195,7.222,7/8/09,GOOD,La Grande,
26.81628788,8.259416667,7/8/09,Good,Medford,
10.26785714,3.1625,7/8/09,GOOD,Portland,
8.103354978,2.495833333,7/7/09,Good,Bend,
22.87337662,7.045,7/7/09,GOOD,La Grande,
24.99648268,7.698916667,7/7/09,Good,Medford,
12.75703463,3.929166667,7/7/09,GOOD,Portland,
7.792207792,2.4,7/6/09,Good,Bend,
11.03896104,3.4,7/6/09,GOOD,La Grande,
11.68831169,3.6,7/6/09,Good,Medford,
12.33766234,3.8,7/6/09,GOOD,Portland,
24.0530303,7.408333333,7/5/09,Good,Bend,
31.47684924,9.694869565,7/5/09,GOOD,La Grande,
29.48214286,9.0805,7/5/09,Good,Medford,
65.99958124,21.49166667,7/5/09,Mod,Portland,
27.61093074,8.504166667,7/4/09,Good,Bend,
30.18452381,9.296833333,7/4/09,GOOD,La Grande,
48.63798701,14.9805,7/4/09,Good,Medford,
53.23659966,16.30833333,7/4/09,Mod,Portland,
18.66883117,5.75,7/3/09,Good,Bend,
30.1525974,9.287,7/3/09,GOOD,La Grande,
31.49350649,9.7,7/3/09,Good,Medford,
31.81818182,9.8,7/3/09,GOOD,Portland,
16.45021645,5.066666667,7/2/09,Good,Bend,
28.20508658,8.687166667,7/2/09,GOOD,La Grande,
33.12175325,10.2015,7/2/09,Good,Medford,
22.61904762,6.966666667,7/2/09,GOOD,Portland,
13.10876623,4.0375,7/1/09,Good,Bend,
26.83225108,8.264333333,7/1/09,GOOD,La Grande,
29.6737013,9.1395,7/1/09,Good,Medford,
17.57305195,5.4125,7/1/09,GOOD,Portland,
17.74945887,5.466833333,9/30/08,Good,Bend,
32.56304113,10.02941667,9/30/08,GOOD,La Grande,
28.24675325,8.7,9/30/08,Good,Medford,
43.83116883,13.5,9/30/08,GOOD,Portland,
18.06385281,5.563666667,9/29/08,Good,Bend,
31.17424242,9.601666667,9/29/08,GOOD,La Grande,
52.72361809,16.2,9/29/08,Mod,Medford,
18.56791126,5.718916667,9/29/08,GOOD,Portland,
29.24729437,9.008166667,9/28/08,Good,Bend,
28.66801948,8.82975,9/28/08,GOOD,La Grande,
59.61809045,19,9/28/08,Mod,Medford,
17.20183983,5.298166667,9/28/08,GOOD,Portland,
53.46231156,16.5,9/27/08,Mod,Bend,
21.75324675,6.7,9/27/08,GOOD,La Grande,
60.11055276,19.2,9/27/08,Mod,Medford,
15.90909091,4.9,9/27/08,GOOD,Portland,
44.69751082,13.76683333,9/26/08,Good,Bend,
27.54573687,8.484086957,9/26/08,GOOD,La Grande,
44.48051948,13.7,9/26/08,Good,Medford,
23.17207792,7.137,9/26/08,GOOD,Portland,
52.62512563,16.16,9/25/08,Mod,Bend,
29.78544372,9.173916667,9/25/08,GOOD,La Grande,
10.71428571,3.3,9/25/08,Good,Medford,
11.5857684,3.568416667,9/25/08,GOOD,Portland,
40.74512987,12.5495,9/24/08,Good,Bend,
30.34415584,9.346,9/24/08,GOOD,La Grande,
44.80519481,13.8,9/24/08,Good,Medford,
21.1038961,6.5,9/24/08,GOOD,Portland,
27.01919819,8.321913043,9/23/08,Good,Bend,
24.86877706,7.659583333,9/23/08,GOOD,La Grande,
28.8961039,8.9,9/23/08,Good,Medford,
25.06939935,7.721375,9/23/08,GOOD,Portland,
6.071969697,1.870166667,9/22/08,Good,Bend,
25.23593074,7.772666667,9/22/08,GOOD,La Grande,
14.93506494,4.6,9/22/08,Good,Medford,
14.1155303,4.347583333,9/22/08,GOOD,Portland,
6.818181818,2.1,9/21/08,Good,Bend,
25,7.7,9/21/08,GOOD,La Grande,
12.01298701,3.7,9/21/08,Good,Medford,
19.48051948,6,9/21/08,GOOD,Portland,
26.73214286,8.2335,9/20/08,Good,Bend,
,,9/20/08,missing,La Grande,
17.20779221,5.3,9/20/08,Good,Medford,
27.97862554,8.617416667,9/20/08,GOOD,Portland,
74.69728643,25.124,9/19/08,Mod,Bend,
,,9/19/08,missing,La Grande,
34.09090909,10.5,9/19/08,Good,Medford,
38.5530303,11.87433333,9/19/08,GOOD,Portland,
66.01148241,21.5965,9/18/08,Mod,Bend,
39.68262987,12.22225,9/18/08,GOOD,La Grande,
41.55844156,12.8,9/18/08,Good,Medford,
29.54545455,9.1,9/18/08,GOOD,Portland,
56.61037688,17.7785,9/17/08,Mod,Bend,
42.31655844,13.0335,9/17/08,GOOD,La Grande,
42.53246753,13.1,9/17/08,Good,Medford,
46.24350649,14.243,9/17/08,GOOD,Portland,
31.40313853,9.672166667,9/16/08,Good,Bend,
41.58225108,12.80733333,9/16/08,GOOD,La Grande,
67.98994975,22.4,9/16/08,Mod,Medford,
43.15719697,13.29241667,9/16/08,GOOD,Portland,
33.11688312,10.2,9/15/08,Good,Bend,
24.35064935,7.5,9/15/08,GOOD,La Grande,
66.0201005,21.6,9/15/08,Mod,Medford,
33.11688312,10.2,9/15/08,GOOD,Portland,
15.00974026,4.623,9/14/08,Good,Bend,
26.71287408,8.227565217,9/14/08,GOOD,La Grande,
64.05025126,20.8,9/14/08,Mod,Medford,
22.16017316,6.825333333,9/14/08,GOOD,Portland,
9.84469697,3.032166667,9/13/08,Good,Bend,
24.26217532,7.47275,9/13/08,GOOD,La Grande,
45.12987013,13.9,9/13/08,Good,Medford,
21.24945887,6.544833333,9/13/08,GOOD,Portland,
14.56060606,4.484666667,9/12/08,Good,Bend,
26.4650974,8.15125,9/12/08,GOOD,La Grande,
49.67532468,15.3,9/12/08,Good,Medford,
18.18181818,5.6,9/12/08,GOOD,Portland,
12.35984848,3.806833333,9/11/08,Good,Bend,
26.76839827,8.244666667,9/11/08,GOOD,La Grande,
55.18592965,17.2,9/11/08,Mod,Medford,
21.85660173,6.731833333,9/11/08,GOOD,Portland,
11.64123377,3.5855,9/10/08,Good,Bend,
26.14583333,8.052916667,9/10/08,GOOD,La Grande,
25.32467532,7.8,9/10/08,Good,Medford,
22.84320887,7.035708333,9/10/08,GOOD,Portland,
13.25811688,4.0835,9/9/08,Good,Bend,
14.61038961,4.5,9/9/08,GOOD,La Grande,
21.75324675,6.7,9/9/08,Good,Medford,
20.45454545,6.3,9/9/08,GOOD,Portland,
12.86561265,3.962608696,9/8/08,Good,Bend,
24.80492424,7.639916667,9/8/08,GOOD,La Grande,
39.61038961,12.2,9/8/08,Good,Medford,
16.69588745,5.142333333,9/8/08,GOOD,Portland,
7.015151515,2.160666667,9/7/08,Good,Bend,
22.96915584,7.0745,9/7/08,GOOD,La Grande,
26.94805195,8.3,9/7/08,Good,Medford,
15.63338745,4.815083333,9/7/08,GOOD,Portland,
6.116883117,1.884,9/6/08,Good,Bend,
22.12310606,6.813916667,9/6/08,GOOD,La Grande,
31.16883117,9.6,9/6/08,Good,Medford,
13.31168831,4.1,9/6/08,GOOD,Portland,
8.901515152,2.741666667,9/5/08,Good,Bend,
24.53354978,7.556333333,9/5/08,GOOD,La Grande,
26.62337662,8.2,9/5/08,Good,Medford,
14.95967191,4.607578947,9/5/08,GOOD,Portland,
12.53950216,3.862166667,9/4/08,Good,Bend,
23.92694805,7.3695,9/4/08,GOOD,La Grande,
18.83116883,5.8,9/4/08,Good,Medford,
,,9/4/08,missing,Portland,
17.85714286,5.5,9/3/08,Good,Bend,
13.63636364,4.2,9/3/08,GOOD,La Grande,
16.55844156,5.1,9/3/08,Good,Medford,
,,9/3/08,missing,Portland,
7.464285714,2.299,9/2/08,Good,Bend,
23.33630952,7.187583333,9/2/08,GOOD,La Grande,
13.31168831,4.1,9/2/08,Good,Medford,
22.10957792,6.80975,9/2/08,GOOD,Portland,
5.533008658,1.704166667,9/1/08,Good,Bend,
22.7616342,7.010583333,9/1/08,GOOD,La Grande,
5.844155844,1.8,9/1/08,Good,Medford,
24.58874459,7.573333333,9/1/08,GOOD,Portland,
4.814393939,1.482833333,8/31/08,Good,Bend,
22.36255411,6.887666667,8/31/08,GOOD,La Grande,
6.168831169,1.9,8/31/08,Good,Medford,
18.18181818,5.6,8/31/08,GOOD,Portland,
8.227813853,2.534166667,8/30/08,Good,Bend,
21.32494589,6.568083333,8/30/08,GOOD,La Grande,
7.467532468,2.3,8/30/08,Good,Medford,
11.78814935,3.63075,8/30/08,GOOD,Portland,
9.350649351,2.88,8/29/08,Good,Bend,
22.23207228,6.847478261,8/29/08,GOOD,La Grande,
20.45454545,6.3,8/29/08,Good,Medford,
23.17207792,7.137,8/29/08,GOOD,Portland,
12.01298701,3.7,8/28/08,Good,Bend,
9.090909091,2.8,8/28/08,GOOD,La Grande,
17.53246753,5.4,8/28/08,Good,Medford,
14.28571429,4.4,8/28/08,GOOD,Portland,
4.453133823,1.371565217,8/27/08,Good,Bend,
21.89962121,6.745083333,8/27/08,GOOD,La Grande,
12.33766234,3.8,8/27/08,Good,Medford,
13.30600649,4.09825,8/27/08,GOOD,Portland,
8.542207792,2.631,8/26/08,Good,Bend,
25.31574675,7.79725,8/26/08,GOOD,La Grande,
14.28571429,4.4,8/26/08,Good,Medford,
15.73457792,4.84625,8/26/08,GOOD,Portland,
10.09172078,3.10825,8/25/08,Good,Bend,
22.92126623,7.05975,8/25/08,GOOD,La Grande,
10.38961039,3.2,8/25/08,Good,Medford,
9.090909091,2.8,8/25/08,GOOD,Portland,
23.6780303,7.292833333,8/24/08,Good,Bend,
27.86985931,8.583916667,8/24/08,GOOD,La Grande,
16.23376623,5,8/24/08,Good,Medford,
15.73457792,4.84625,8/24/08,GOOD,Portland,
13.7521645,4.235666667,8/23/08,Good,Bend,
32.33955628,9.960583333,8/23/08,GOOD,La Grande,
19.15584416,5.9,8/23/08,Good,Medford,
27.16910173,8.368083333,8/23/08,GOOD,Portland,
8.441558442,2.6,8/22/08,Good,Bend,
11.36363636,3.5,8/22/08,GOOD,La Grande,
13.31168831,4.1,8/22/08,Good,Medford,
16.88311688,5.2,8/22/08,GOOD,Portland,
4.028409091,1.24075,8/21/08,Good,Bend,
21.4047619,6.592666667,8/21/08,GOOD,La Grande,
5.844155844,1.8,8/21/08,Good,Medford,
11.28219697,3.474916667,8/21/08,GOOD,Portland,
10.52230378,3.240869565,8/20/08,Good,Bend,
29.57792208,9.11,8/20/08,GOOD,La Grande,
9.74025974,3,8/20/08,Good,Medford,
14.1155303,4.347583333,8/20/08,GOOD,Portland,
30.03327922,9.25025,8/19/08,Good,Bend,
44.99837662,13.8595,8/19/08,GOOD,La Grande,
28.57142857,8.8,8/19/08,Good,Medford,
7.467532468,2.3,8/19/08,GOOD,Portland,
88.19321608,30.605,8/18/08,Mod,Bend,
37.11255411,11.43066667,8/18/08,GOOD,La Grande,
75.62311558,25.5,8/18/08,Mod,Medford,
15.48160173,4.768333333,8/18/08,GOOD,Portland,
34.86147186,10.73733333,8/17/08,Good,Bend,
35.05330087,10.79641667,8/17/08,GOOD,La Grande,
135.4723618,49.5,8/17/08,UFSG,Medford,
35.66910173,10.98608333,8/17/08,GOOD,Portland,
21.42857143,6.6,8/16/08,Good,Bend,
33.76623377,10.4,8/16/08,GOOD,La Grande,
110.8492462,39.5,8/16/08,UFSG,Medford,
37.33766234,11.5,8/16/08,GOOD,Portland,
13.84199134,4.263333333,8/15/08,Good,Bend,
32.27570346,9.940916667,8/15/08,GOOD,La Grande,
58.63316583,18.6,8/15/08,Mod,Medford,
35.66910173,10.98608333,8/15/08,GOOD,Portland,
9.420948617,2.901652174,8/14/08,Good,Bend,
24.18235931,7.448166667,8/14/08,GOOD,La Grande,
25.97402597,8,8/14/08,Good,Medford,
20.33874459,6.264333333,8/14/08,GOOD,Portland,
23.99242424,7.389666667,8/13/08,Good,Bend,
21.81980519,6.7205,8/13/08,GOOD,La Grande,
20.12987013,6.2,8/13/08,Good,Medford,
12.66233766,3.9,8/13/08,GOOD,Portland,
17.65963203,5.439166667,8/12/08,Good,Bend,
23.6715368,7.290833333,8/12/08,GOOD,La Grande,
11.36363636,3.5,8/12/08,Good,Medford,
19.52922078,6.015,8/12/08,GOOD,Portland,
7.599025974,2.3405,8/11/08,Good,Bend,
24.21428571,7.458,8/11/08,GOOD,La Grande,
8.441558442,2.6,8/11/08,Good,Medford,
16.74648268,5.157916667,8/11/08,GOOD,Portland,
6.168831169,1.9,8/10/08,Good,Bend,
16.23376623,5,8/10/08,GOOD,La Grande,
9.415584416,2.9,8/10/08,Good,Medford,
11.36363636,3.5,8/10/08,GOOD,Portland,
10.29383117,3.1705,8/9/08,Good,Bend,
34.71807359,10.69316667,8/9/08,GOOD,La Grande,
9.74025974,3,8/9/08,Good,Medford,
11.13041126,3.428166667,8/9/08,GOOD,Portland,
84.09839196,28.942,8/8/08,Mod,Bend,
35.27678571,10.86525,8/8/08,GOOD,La Grande,
76.6080402,25.9,8/8/08,Mod,Medford,
28.5857684,8.804416667,8/8/08,GOOD,Portland,
41.86796537,12.89533333,8/7/08,Good,Bend,
29.81737013,9.18375,8/7/08,GOOD,La Grande,
139.1658291,51,8/7/08,UFSG,Medford,
36.68831169,11.3,8/7/08,GOOD,Portland,
23.2288961,7.1545,8/6/08,Good,Bend,
38.99621212,12.01083333,8/6/08,GOOD,La Grande,
94.33668342,33.1,8/6/08,Mod,Medford,
39.6155303,12.20158333,8/6/08,GOOD,Portland,
22.33062771,6.877833333,8/5/08,Good,Bend,
36.05898268,11.10616667,8/5/08,GOOD,La Grande,
87.44221106,30.3,8/5/08,Mod,Medford,
29.80005411,9.178416667,8/5/08,GOOD,Portland,
22.07792208,6.8,8/4/08,Good,Bend,
17.85714286,5.5,8/4/08,GOOD,La Grande,
61.5879397,19.8,8/4/08,Mod,Medford,
22.72727273,7,8/4/08,GOOD,Portland,
6.970238095,2.146833333,8/3/08,Good,Bend,
21.8517316,6.730333333,8/3/08,GOOD,La Grande,
18.83116883,5.8,8/3/08,Good,Medford,
23.82981602,7.339583333,8/3/08,GOOD,Portland,
6.161796537,1.897833333,8/2/08,Good,Bend,
21.81980519,6.7205,8/2/08,GOOD,La Grande,
8.441558442,2.6,8/2/08,Good,Medford,
14.06493506,4.332,8/2/08,GOOD,Portland,
5.622835498,1.731833333,8/1/08,Good,Bend,
25.71482684,7.920166667,8/1/08,GOOD,La Grande,
9.415584416,2.9,8/1/08,Good,Medford,
8.766233766,2.7,8/1/08,GOOD,Portland,
11.77597403,3.627,7/31/08,Good,Bend,
29.86525974,9.1985,7/31/08,GOOD,La Grande,
19.80519481,6.1,7/31/08,Good,Medford,
21.24945887,6.544833333,7/31/08,GOOD,Portland,
8.452380952,2.603333333,7/30/08,Good,Bend,
22.84145022,7.035166667,7/30/08,GOOD,La Grande,
14.61038961,4.5,7/30/08,Good,Medford,
16.79707792,5.1735,7/30/08,GOOD,Portland,
8.766233766,2.7,7/29/08,Good,Bend,
22.4025974,6.9,7/29/08,GOOD,La Grande,
10.06493506,3.1,7/29/08,Good,Medford,
11.36363636,3.5,7/29/08,GOOD,Portland,
15.9978355,4.927333333,7/28/08,Good,Bend,
26.32142857,8.107,7/28/08,GOOD,La Grande,
22.07792208,6.8,7/28/08,Good,Medford,
18.66910173,5.750083333,7/28/08,GOOD,Portland,
10.11417749,3.115166667,7/27/08,Good,Bend,
24.91666667,7.674333333,7/27/08,GOOD,La Grande,
12.01298701,3.7,7/27/08,Good,Medford,
14.41910173,4.441083333,7/27/08,GOOD,Portland,
14.47077922,4.457,7/26/08,Good,Bend,
26.48106061,8.156166667,7/26/08,GOOD,La Grande,
12.33766234,3.8,7/26/08,Good,Medford,
15.90909091,4.9,7/26/08,GOOD,Portland,
18.55790043,5.715833333,7/25/08,Good,Bend,
27.91774892,8.598666667,7/25/08,GOOD,La Grande,
17.85714286,5.5,7/25/08,Good,Medford,
32.58279221,10.0355,7/25/08,GOOD,Portland,
13.7521645,4.235666667,7/24/08,Good,Bend,
25.58712121,7.880833333,7/24/08,GOOD,La Grande,
19.80519481,6.1,7/24/08,Good,Medford,
24.08279221,7.4175,7/24/08,GOOD,Portland,
